lines,score,rewards,block_placed,episode_time,episode_length
1,800,779.0,17,14.91563080000924,334
0,0,-20.0,17,11.241536700050347,309
0,0,-19.0,24,22.34488170000259,459
0,0,-20.0,17,13.692738899961114,298
0,0,-19.0,14,8.813026599993464,250
0,0,-19.0,21,19.308145799965132,404
0,0,-19.0,16,13.404782099998556,290
0,0,-20.0,16,9.99170520005282,280
0,0,-20.0,18,16.257746100018267,342
0,0,-20.0,18,14.876872299995739,322
0,0,-20.0,16,10.097186800034251,282
0,0,-20.0,22,19.479624600033276,408
0,0,-19.0,17,14.250464699987788,310
0,0,-20.0,15,10.9803601000458,302
1,800,780.0,17,15.653191899997182,338
0,0,-20.0,13,8.248336899967398,240
0,0,-19.0,14,11.363253699964844,251
0,0,-20.0,18,15.535647200013045,334
0,0,-20.0,15,9.39331840001978,271
0,0,-20.0,17,14.02900740003679,300
0,0,-20.0,11,5.973049300024286,172
0,0,-19.0,17,14.670553900010418,306
0,0,-19.0,15,13.593611099990085,290
0,0,-19.0,20,17.004212800005917,358
0,0,-19.0,20,13.468492400017567,362
0,0,-19.0,13,10.937022800033446,232
0,0,-20.0,18,16.97485949995462,343
0,0,-19.0,19,17.512237799994182,349
0,0,-20.0,16,20.763777400017716,290
0,0,-19.0,14,18.13745129999006,248
0,0,-19.0,19,23.986699700006284,367
0,0,-20.0,12,7.396080699982122,203
0,0,-20.0,15,10.139340699999593,268
0,0,-20.0,17,15.368419000005815,307
0,0,-20.0,16,13.678821600042284,280
0,0,-20.0,22,20.416723800008185,400
0,0,-20.0,15,10.814797700033523,289
0,0,-20.0,17,15.507142999966163,317
0,0,-20.0,20,17.44488540000748,351
0,0,-20.0,17,11.224364400026388,304
0,0,-20.0,16,14.130827900022268,293
0,0,-20.0,16,11.44738609995693,281
0,0,-20.0,19,19.358236300002318,342
0,0,-20.0,19,19.342049000028055,360
0,0,-19.0,12,6.919369000010192,199
0,0,-20.0,20,19.68377960001817,365
0,0,-20.0,12,10.008045900030993,205
0,0,-20.0,16,10.498762600007467,296
0,0,-20.0,15,12.850555099954363,267
0,0,-20.0,20,18.035348400007933,375
0,0,-20.0,16,13.864240700029768,286
0,0,-19.0,16,10.671279100002721,288
0,0,-20.0,13,8.318081100005656,229
0,0,-20.0,17,13.889421600033529,298
0,0,-20.0,15,12.770112199999858,271
0,0,-20.0,18,15.350276099983603,315
0,0,-20.0,14,9.233199999958742,258
0,0,-20.0,11,8.406384499976411,184
0,0,-20.0,19,16.108334199991077,341
0,0,-20.0,19,16.92182709998451,347
0,0,-20.0,19,13.136646299972199,347
0,0,-20.0,15,13.264501999947242,267
0,0,-20.0,14,12.838825599988922,261
0,0,-19.0,15,9.801385200000368,275
0,0,-20.0,18,15.347572600003332,321
0,0,-20.0,17,15.26235859998269,307
0,0,-19.0,17,11.198475500044879,302
0,0,-20.0,16,13.731072700000368,286
0,0,-20.0,18,15.106616600009147,306
0,0,-20.0,16,13.363228000001982,279
0,0,-20.0,18,11.424759400018957,310
0,0,-20.0,14,12.120161900005769,255
0,0,-20.0,16,13.439837399986573,284
0,0,-20.0,19,13.615202400018461,360
0,0,-20.0,19,17.926755500026047,349
0,0,-20.0,23,21.235608400020283,420
0,0,-20.0,15,10.051380500022788,265
0,0,-19.0,17,14.711369799973909,298
0,0,-20.0,12,6.7983614999684505,197
0,0,-20.0,15,12.46106449997751,268
0,0,-20.0,16,15.360221799986903,309
0,0,-20.0,16,12.941285800014157,268
0,0,-19.0,13,8.924847799993586,241
0,0,-20.0,14,8.901650600018911,244
0,0,-19.0,12,10.00964100001147,209
0,0,-20.0,19,16.63244489999488,350
0,0,-19.0,16,14.754329800023697,305
0,0,-20.0,15,9.204020100005437,259
0,0,-19.0,13,10.975002800056245,225
0,0,-20.0,15,12.656634700018913,266
0,0,-20.0,12,7.321808899985626,197
0,0,-20.0,19,17.273950500006322,346
0,0,-19.0,12,7.763564500026405,205
0,0,-20.0,18,17.183605299971532,355
0,0,-20.0,20,18.124239199969452,364
0,0,-19.0,16,14.73929539998062,297
0,0,-20.0,18,11.830361500033177,311
0,0,-20.0,14,9.236348999955226,241
0,0,-20.0,16,13.564466400013771,271
0,0,-20.0,17,14.668468700023368,300
0,0,-20.0,18,15.435371999978088,315
0,0,-19.0,14,9.13366600003792,243
0,0,-19.0,11,8.573981699999422,194
0,0,-20.0,16,13.61785050004255,286
0,0,-20.0,17,15.113124500028789,307
0,0,-20.0,18,12.568311000009999,313
0,0,-20.0,14,12.466397700016387,249
0,0,-20.0,16,13.74817759997677,298
0,0,-20.0,14,9.650586700008716,256
0,0,-20.0,16,13.181691400008276,276
0,0,-19.0,13,10.293836700031534,217
0,0,-20.0,14,12.22055069997441,249
0,0,-19.0,11,9.309963699954096,200
0,0,-20.0,19,13.570941900019534,353
0,0,-20.0,19,17.50037559994962,346
0,0,-19.0,13,10.83324609999545,226
0,0,-20.0,16,11.175857700000051,287
0,0,-20.0,18,16.330225299985614,322
0,0,-19.0,18,16.378902999975253,314
0,0,-19.0,17,12.667410399997607,316
0,0,-19.0,19,19.48921790003078,366
0,0,-20.0,17,16.06055809999816,308
0,0,-20.0,13,8.505309000029229,228
0,0,-20.0,16,13.751750399998855,284
0,0,-20.0,12,9.957533099979628,214
0,0,-20.0,15,9.894160700030625,263
0,0,-20.0,14,12.673685299989302,261
0,0,-20.0,21,19.53659700002754,384
0,0,-19.0,21,15.486098700028379,391
0,0,-20.0,18,16.177092599973548,329
0,0,-20.0,16,13.599938199971803,292
0,0,-19.0,18,16.540731700020842,323
0,0,-20.0,18,12.596370899991598,325
0,0,-20.0,18,16.1865884999861,336
0,0,-20.0,18,16.09253969998099,338
0,0,-20.0,17,12.095145499974024,319
0,0,-19.0,11,7.944789900036994,176
0,0,-20.0,21,19.804989199968986,390
0,0,-20.0,13,8.517393600021023,221
0,0,-20.0,17,14.537613599968608,308
0,0,-20.0,17,13.888169500045478,300
0,0,-20.0,17,11.19644289999269,292
0,0,-19.0,20,18.75217310001608,369
0,0,-20.0,14,12.232176400022581,246
0,0,-20.0,13,8.67969560000347,230
0,0,-20.0,18,17.22036170004867,345
0,0,-20.0,14,11.910226499952842,253
0,0,-20.0,15,13.28271020000102,270
0,0,-20.0,20,12.93768709996948,337
0,0,-20.0,15,11.763822800014168,252
0,0,-20.0,15,13.223408700025175,275
0,0,-20.0,16,14.262758400000166,294
0,0,-20.0,17,12.28706660005264,321
0,0,-20.0,16,13.007644800003618,278
0,0,-19.0,15,12.799720200011507,269
0,0,-19.0,10,7.808304800011683,167
0,0,-20.0,17,15.232638199988287,310
0,0,-20.0,22,16.377433299960103,411
0,0,-20.0,14,12.033786999993026,253
0,0,-19.0,17,11.496582399995532,297
0,0,-20.0,19,16.776569199981168,338
0,0,-20.0,19,18.063091999967583,342
0,0,-20.0,14,11.693820300046355,249
0,0,-20.0,16,10.631322700006422,280
0,0,-20.0,15,11.745425099972636,243
0,0,-20.0,16,12.925309300015215,277
0,0,-20.0,15,12.849282699986361,266
0,0,-20.0,15,10.227458900015336,267
0,0,-20.0,10,7.700025900034234,173
0,0,-20.0,13,10.96626610000385,223
0,0,-20.0,12,7.053302699991036,190
0,0,-20.0,11,8.250626499997452,185
0,0,-20.0,15,9.646408599975985,250
0,0,-20.0,22,19.39198989997385,397
0,0,-20.0,18,17.64439069997752,353
0,0,-20.0,12,10.234109400014859,201
0,0,-20.0,15,9.72515569999814,257
0,0,-19.0,10,8.167878899956122,176
0,0,-19.0,17,15.148588499985635,313
1,800,780.0,15,14.161900400009472,285
0,0,-19.0,17,11.808028800005559,301
0,0,-20.0,12,10.094969500030857,218
0,0,-20.0,16,13.532975999987684,275
0,0,-19.0,14,12.79047750000609,259
0,0,-20.0,11,8.517452400003094,179
0,0,-19.0,18,13.015715199988335,329
0,0,-19.0,17,14.057329299976118,290
0,0,-20.0,17,15.030184599978384,314
0,0,-20.0,15,13.358543599955738,268
0,0,-20.0,22,15.622962600027677,399
