lines,score,rewards,block_placed,episode_time,episode_length
0,0,-20.0,16,8.394750499981456,286
0,0,-20.0,16,13.158591700019315,277
0,0,-20.0,17,15.093902799999341,311
0,0,-20.0,18,9.500286800030153,319
0,0,-20.0,23,21.80506530002458,412
0,0,-19.0,19,10.517914600030053,343
0,0,-19.0,18,16.23435760004213,314
0,0,-20.0,18,9.86092699994333,324
0,0,-19.0,24,24.173827399965376,441
0,0,-19.0,18,18.00811110000359,341
0,0,-20.0,19,18.815269900020212,359
0,0,-19.0,22,12.841591999982484,416
0,0,-19.0,16,14.460702700016554,286
0,0,-20.0,15,13.330781999975443,261
0,0,-20.0,14,11.289549999986775,227
0,0,-20.0,17,9.482721200038213,313
0,0,-20.0,16,15.031279000046197,282
0,0,-20.0,18,10.085320299956948,337
0,0,-20.0,15,12.38962770003127,242
0,0,-20.0,16,15.12809750001179,300
0,0,-20.0,14,7.365796500002034,248
0,0,-20.0,13,11.4697478999733,232
0,0,-19.0,11,5.709716500015929,197
0,0,-19.0,13,6.849394799966831,232
0,0,-20.0,19,19.407967600040138,342
0,0,-20.0,17,17.67071560001932,320
0,0,-19.0,18,19.894095700001344,346
0,0,-20.0,21,11.56779010000173,373
0,0,-20.0,16,15.670702000032179,287
0,0,-20.0,20,18.092256899981294,342
0,0,-20.0,22,12.024276099982671,392
0,0,-20.0,14,12.29692230001092,244
0,0,-20.0,15,8.085510200005956,271
0,0,-19.0,13,11.864703999948688,241
0,0,-20.0,20,19.23368439998012,369
0,0,-20.0,16,13.665071099996567,274
0,0,-20.0,21,12.645846100000199,402
0,0,-20.0,17,13.834721599996556,279
0,0,-19.0,12,11.412233399983961,222
0,0,-20.0,15,13.297324799990747,273
0,0,-19.0,18,10.402403800049797,339
0,0,-20.0,13,6.73803109995788,227
0,0,-20.0,16,15.160023299977183,293
0,0,-20.0,17,15.294278500019573,294
0,0,-20.0,21,19.96609390003141,385
0,0,-20.0,20,11.561064299952704,374
0,0,-20.0,16,13.502532900020014,277
0,0,-20.0,18,9.501657100045122,315
0,0,-20.0,20,19.199502400006168,371
0,0,-20.0,22,21.587999499985017,409
0,0,-20.0,18,10.727281700004824,345
0,0,-20.0,19,18.314289600006305,348
0,0,-20.0,12,6.080915999948047,204
0,0,-20.0,17,15.582847799989395,306
0,0,-20.0,17,16.71081029996276,330
0,0,-19.0,12,6.37411350000184,217
0,0,-20.0,16,13.88751659996342,271
0,0,-20.0,12,5.745877299981657,197
0,0,-20.0,17,15.365107799996622,310
0,0,-19.0,15,13.602515200036578,266
0,0,-20.0,15,8.410273600020446,277
0,0,-20.0,14,10.703703000035603,217
0,0,-20.0,14,6.988576699979603,237
0,0,-20.0,13,10.306903299991973,218
0,0,-20.0,19,10.776836099976208,342
0,0,-20.0,25,24.413311199983582,460
0,0,-20.0,23,23.218513200001325,436
0,0,-20.0,16,14.594999300024938,277
0,0,-20.0,16,8.93862510001054,293
0,0,-20.0,19,11.111129499971867,356
0,0,-19.0,13,10.96819260000484,214
0,0,-20.0,19,16.6613067999715,335
