lines,score,rewards,block_placed,episode_time,episode_length
0,0,-20.0,9,4.188181200006511,180
0,0,-20.0,11,5.252102699945681,189
0,0,-19.0,14,9.118019699992146,254
0,0,-20.0,9,5.184781199961435,181
0,0,-20.0,12,6.508507299993653,230
0,0,-20.0,10,3.8996960999793373,161
0,0,-19.0,13,6.305899200029671,243
0,0,-20.0,15,10.226689699979033,296
0,0,-20.0,10,4.6239252999657765,187
0,0,-20.0,12,4.6620861000264995,188
0,0,-20.0,21,11.112049699993804,399
0,0,-20.0,12,5.355084299982991,207
0,0,-20.0,14,6.5897103999741375,241
0,0,-19.0,10,4.147330000007059,171
0,0,-20.0,11,7.883350700023584,210
0,0,-19.0,11,4.147189699986484,170
0,0,-20.0,14,5.649741800036281,231
0,0,-20.0,13,6.0316812000237405,240
0,0,-19.0,8,5.855594000022393,164
0,0,-19.0,13,6.12692110001808,240
0,0,-19.0,12,5.2651826000073925,206
0,0,-19.0,14,6.66949719999684,257
0,0,-20.0,11,7.346299800032284,202
0,0,-19.0,12,5.0743711000541225,202
0,0,-20.0,9,3.7841448000399396,149
0,0,-19.0,16,8.772849899949506,322
0,0,-20.0,20,10.033299800008535,369
0,0,-20.0,10,3.6632922000135295,154
0,0,-20.0,10,3.9263583999709226,162
0,0,-20.0,12,5.782896299962886,224
0,0,-20.0,11,4.232901500014123,171
0,0,-20.0,21,16.868431099981535,433
0,0,-20.0,13,5.350657700037118,215
0,0,-20.0,10,4.803586199996062,197
0,0,-20.0,10,4.383015599974897,177
0,0,-20.0,13,5.602238900028169,226
0,0,-20.0,14,6.443166300014127,252
0,0,-20.0,14,7.250241000030655,282
0,0,-19.0,12,5.409114199981559,210
0,0,-20.0,13,6.259473300015088,240
0,0,-20.0,21,14.393761800020002,390
0,0,-20.0,11,4.42726440000115,176
0,0,-19.0,16,8.134847400011495,301
0,0,-20.0,12,4.790434000024106,193
0,0,-20.0,10,4.126344699994661,169
0,0,-19.0,11,6.546139800047968,199
0,0,-20.0,11,5.09306889999425,211
0,0,-19.0,10,4.2724530000123195,175
0,0,-20.0,14,6.550936400017235,256
0,0,-20.0,9,4.5181073999847285,180
0,0,-20.0,11,4.38503689999925,173
0,0,-20.0,13,7.13212670001667,204
0,0,-20.0,11,4.186076299985871,175
0,0,-19.0,15,6.799780800007284,273
0,0,-20.0,16,7.485840699984692,296
0,0,-19.0,10,4.149932100030128,163
0,0,-20.0,12,7.257452400051989,215
0,0,-20.0,10,3.7683331000152975,154
0,0,-20.0,13,5.38851010001963,217
0,0,-19.0,19,8.749516999989282,328
0,0,-20.0,9,3.5836645999806933,145
0,0,-20.0,13,7.946879499999341,229
0,0,-20.0,10,3.7160731999902055,153
0,0,-20.0,17,8.778296899981797,333
0,0,-20.0,14,6.565832199994475,259
0,0,-20.0,11,6.400120500009507,194
0,0,-19.0,13,5.780575099983253,223
0,0,-20.0,9,4.337735800014343,179
0,0,-20.0,11,5.327539700025227,210
0,0,-19.0,10,3.94266850000713,162
0,0,-20.0,12,7.831816699996125,228
0,0,-20.0,10,4.2572351999697275,166
0,0,-20.0,22,11.492265599954408,419
0,0,-20.0,11,6.838627599994652,198
0,0,-20.0,20,10.81738530000439,392
0,0,-20.0,13,5.665055199991912,216
0,0,-20.0,10,5.035109699994791,158
0,0,-19.0,13,6.382402200018987,253
0,0,-20.0,15,7.567377500003204,291
0,0,-20.0,15,6.454326499952003,255
0,0,-20.0,11,5.798496400006115,176
0,0,-19.0,13,5.9123456000234,228
0,0,-20.0,14,7.603203299979214,284
0,0,-19.0,9,4.827868000022136,142
0,0,-20.0,17,8.229846499976702,310
0,0,-20.0,10,4.8075982999871485,195
0,0,-20.0,15,7.0744086999911815,280
0,0,-20.0,12,6.419732400041539,191
0,0,-20.0,14,6.089044000022113,233
0,0,-20.0,11,5.3534044999978505,210
0,0,-20.0,11,5.4005187000148,214
0,0,-20.0,10,5.134475800034124,156
0,0,-19.0,12,5.7646209000376984,224
0,0,-20.0,11,5.26173829997424,214
0,0,-19.0,9,3.4478736000019126,141
0,0,-20.0,17,8.27195990004111,314
0,0,-20.0,13,7.414902099990286,217
0,0,-20.0,12,5.534906699962448,216
0,0,-20.0,11,4.513930800021626,175
0,0,-20.0,12,5.768786600034218,225
0,0,-20.0,10,5.278496699989773,161
0,0,-20.0,14,5.716253999969922,231
0,0,-20.0,12,5.230328099976759,207
0,0,-20.0,12,4.785336200031452,192
0,0,-19.0,11,4.682060600025579,187
0,0,-20.0,16,7.444045799958985,293
0,0,-20.0,13,7.508744500053581,218
0,0,-20.0,9,3.5675776000134647,144
0,0,-20.0,12,5.808751100033987,223
0,0,-20.0,12,5.5403301999904215,224
0,0,-19.0,12,6.599964199995156,199
0,0,-20.0,10,4.221770100004505,161
0,0,-20.0,10,5.084649600030389,208
0,0,-20.0,10,4.993354900041595,203
0,0,-20.0,11,4.433454099984374,179
0,0,-19.0,10,5.246686799975578,206
0,0,-20.0,9,3.6363363999989815,142
0,0,-20.0,16,9.838781900005415,278
0,0,-20.0,13,6.415162199991755,248
0,0,-20.0,11,4.268506399996113,174
0,0,-20.0,10,5.316167599987239,210
0,0,-20.0,10,4.842034300032537,198
0,0,-19.0,11,4.29449790000217,180
0,0,-20.0,15,9.62431139999535,268
0,0,-20.0,12,6.473702599992976,246
0,0,-20.0,12,5.909508400014602,231
0,0,-20.0,11,4.529511399974581,173
0,0,-19.0,11,5.7715773999807425,228
0,0,-19.0,10,4.144139799987897,165
0,0,-20.0,14,6.951814300031401,265
0,0,-20.0,16,9.767564000037964,280
0,0,-20.0,11,4.6108189999940805,172
0,0,-20.0,12,5.516785999992862,202
0,0,-20.0,14,5.936324599955697,235
0,0,-20.0,10,3.7117409000056796,153
