Wall time,Step,Value
1737134499.1726496,1199613,6821.0
1737134625.1523192,1200304,6830.0
1737134700.77929,1200714,6832.0
1737134764.3778646,1201062,6837.0
1737134780.8970013,1201152,6837.0
1737134837.2109637,1201463,6843.0
1737134942.213311,1202045,6846.0
1737135020.7876756,1202475,6853.0
1737135124.1792564,1203046,6860.0
1737135173.2695875,1203314,6863.0
1737135253.10632,1203757,6868.0
1737135266.7750475,1203835,6868.0
1737135293.208188,1203979,6869.0
1737135354.4315534,1204322,6871.0
1737135458.2901673,1204893,6873.0
1737135539.4319775,1205345,6877.0
1737135597.5059006,1205670,6878.0
1737135680.8179555,1206133,6884.0
1737135682.54149,1206143,6884.0
1737135687.7436416,1206170,6884.0
1737135848.7394204,1207070,6885.0
1737136000.0190794,1207905,6898.0
1737136030.6534824,1208075,6901.0
1737136127.0781255,1208619,6904.0
1737136130.5460527,1208638,6904.0
1737136215.8355234,1209113,6909.0
1737136274.0630336,1209430,6912.0
1737136324.6288126,1209716,6914.0
1737136411.238251,1210198,6917.0
1737136716.0723176,1211856,6937.0
1737136760.2547793,1212100,6940.0
1737136763.6473615,1212119,6940.0
1737136770.5296373,1212158,6940.0
1737136914.7839155,1212948,6945.0
1737136955.01114,1213176,6950.0
1737137010.618614,1213490,6951.0
1737137011.8017478,1213498,6951.0
1737137153.7810547,1214300,6959.0
1737137199.914156,1214560,6959.0
1737137223.2400482,1214694,6959.0
1737137257.3916106,1214880,6962.0
1737137283.1754234,1215020,6963.0
1737137291.5868833,1215068,6964.0
1737137403.1717467,1215691,6971.0
1737137418.374539,1215775,6971.0
1737137527.6850855,1216366,6979.0
1737137563.1629689,1216564,6980.0
1737137671.501711,1217167,6985.0
1737137766.9343548,1217688,6988.0
1737137794.6802464,1217844,6989.0
1737137848.8596132,1218149,6990.0
1737137857.459466,1218197,6990.0
1737137924.4264991,1218573,6992.0
1737137937.4944828,1218643,6994.0
1737137976.6860719,1218849,6996.0
1737138209.1445987,1220134,7005.0
1737138215.588091,1220171,7005.0
1737138271.6820316,1220479,7009.0
1737138289.9434748,1220576,7012.0
1737138443.3274765,1221422,7020.0
1737138491.7743597,1221695,7021.0
1737138497.7487164,1221729,7021.0
1737138501.1255186,1221748,7023.0
1737138504.4211018,1221766,7023.0
1737138598.1787574,1222286,7026.0
1737138630.5757658,1222468,7026.0
1737138660.4413314,1222624,7026.0
1737138669.8016996,1222675,7028.0
1737138775.105446,1223254,7035.0
1737138824.7413802,1223522,7038.0
1737138836.972206,1223591,7038.0
1737138854.5418782,1223690,7038.0
1737138867.8547444,1223761,7039.0
1737138931.3583243,1224103,7047.0
1737138980.522801,1224381,7047.0
1737139087.3500428,1224983,7053.0
1737139178.598733,1225485,7057.0
1737139290.3541265,1226104,7062.0
1737139320.8540382,1226273,7064.0
1737139339.1290584,1226376,7064.0
1737139376.30314,1226585,7064.0
1737139399.7320845,1226718,7066.0
1737139475.1075292,1227138,7066.0
1737139528.381045,1227432,7069.0
1737139597.4352925,1227810,7070.0
1737139635.9319766,1228025,7070.0
1737139828.1844149,1229094,7076.0
1737139918.208847,1229601,7077.0
1737139920.855373,1229614,7078.0
1737139948.4144592,1229766,7079.0
1737139974.234955,1229909,7080.0
1737140138.6661696,1230826,7084.0
1737140143.0576181,1230851,7084.0
1737140149.975587,1230889,7086.0
1737140292.7992804,1231690,7088.0
1737140342.7747884,1231968,7092.0
1737140373.5314202,1232134,7093.0
1737140437.2347088,1232490,7094.0
1737140530.1757982,1232997,7097.0
1737140532.6580226,1233010,7097.0
1737140651.823109,1233666,7103.0
1737140857.912867,1234794,7112.0
1737140885.8938782,1234951,7112.0
1737140928.7147455,1235182,7116.0
1737140962.3000543,1235366,7120.0
1737140980.3138678,1235465,7120.0
1737141044.7913086,1235819,7123.0
1737141055.3282998,1235878,7123.0
1737141066.9829683,1235944,7123.0
1737141078.7378385,1236004,7125.0
1737141160.4757206,1236440,7127.0
1737141321.2443497,1237332,7139.0
1737141349.6974883,1237489,7142.0
1737141379.7438195,1237660,7143.0
1737141507.77173,1238371,7146.0
1737141538.8707263,1238546,7147.0
1737141727.8057802,1239591,7159.0
1737141747.6382332,1239704,7159.0
1737141786.273868,1239913,7161.0
1737141791.46134,1239943,7161.0
1737141935.5864522,1240752,7164.0
1737141948.502497,1240825,7164.0
1737141977.333166,1240988,7166.0
1737142038.978645,1241323,7170.0
1737142151.657643,1241940,7176.0
1737142220.8265665,1242322,7180.0
1737142317.7910476,1242835,7183.0
1737142518.16612,1243939,7193.0
1737142709.2946289,1244992,7202.0
1737142752.5037193,1245235,7205.0
1737142844.4962673,1245737,7210.0
1737142964.5500667,1246380,7219.0
1737143017.6327562,1246674,7220.0
1737143049.7607806,1246848,7221.0
1737143053.0985637,1246866,7221.0
1737143094.6791966,1247095,7226.0
1737143126.7072048,1247270,7230.0
1737143149.8681395,1247400,7231.0
1737143170.8670435,1247511,7233.0
1737143184.2573442,1247581,7233.0
1737143192.3820543,1247628,7233.0
1737143269.1904151,1248051,7236.0
1737143388.787004,1248727,7242.0
1737143402.506784,1248804,7244.0
1737143404.5731514,1248816,7244.0
1737143407.1374404,1248832,7244.0
1737143425.8156223,1248938,7244.0
1737143606.644803,1249947,7250.0
1737143646.5385692,1250173,7251.0
1737143754.9218383,1250778,7255.0
1737143895.9028192,1251552,7263.0
1737143936.3040638,1251783,7263.0
1737143950.1533673,1251861,7263.0
1737143983.431373,1252041,7268.0
1737144023.9906654,1252272,7269.0
1737144038.8543556,1252355,7269.0
1737144050.420091,1252422,7269.0
1737144114.154602,1252773,7272.0
1737144151.668892,1252985,7272.0
1737144174.1403482,1253112,7273.0
1737144286.9443743,1253737,7279.0
1737144365.16889,1254167,7283.0
1737144449.5947475,1254641,7286.0
1737144454.6906397,1254670,7286.0
1737144473.6916525,1254776,7286.0
1737144548.838497,1255205,7288.0
1737144639.3079278,1255712,7289.0
1737144704.3705578,1256076,7290.0
1737144728.3819876,1256210,7290.0
1737144824.1811838,1256734,7299.0
1737144859.2562091,1256934,7300.0
1737144886.990587,1257090,7302.0
1737144925.8506901,1257312,7302.0
1737144941.6330974,1257396,7302.0
1737145061.9522903,1258064,7305.0
1737145121.5453172,1258397,7307.0
1737145195.9707637,1258810,7312.0
1737145294.5898657,1259348,7316.0
1737145364.8704348,1259745,7319.0
1737145438.3021343,1260142,7327.0
1737145525.2346096,1260630,7333.0
1737145535.252052,1260687,7335.0
1737145558.8959188,1260821,7337.0
1737145580.0382466,1260939,7338.0
1737145662.656328,1261399,7341.0
1737145797.3460789,1262147,7347.0
1737145853.6562788,1262463,7349.0
1737145892.1768537,1262679,7351.0
1737146067.916347,1263635,7360.0
1737146172.494979,1264206,7363.0
1737146224.9885125,1264493,7365.0
1737146246.8140032,1264617,7365.0
1737146282.2267697,1264809,7369.0
1737146306.6946325,1264940,7372.0
1737146463.5938134,1265809,7382.0
1737146490.9920118,1265962,7384.0
1737146582.2406209,1266472,7387.0
1737146615.5869353,1266653,7391.0
1737146622.2548156,1266692,7392.0
1737146921.2137172,1268341,7403.0
1737146977.160862,1268650,7409.0
1737147000.9612117,1268784,7412.0
1737147003.4290679,1268798,7412.0
1737147020.0074043,1268885,7414.0
1737147060.873209,1269117,7417.0
1737147240.4623606,1270108,7427.0
1737147245.3407178,1270137,7427.0
1737147269.2195523,1270271,7427.0
1737147382.3944762,1270889,7435.0
1737147454.3778453,1271282,7439.0
1737147455.2229967,1271287,7439.0
1737147525.8733377,1271685,7442.0
1737147549.7840662,1271814,7443.0
